YEAR	STATE_NAME	STRUCTURE_NUMBER	OWNER_AGENCY	ELEMENT_CATEGORY	PARENT_ELEMENT_NUMBER	PARENT_ELEMENT_NAME	ELEMENT_NUMBER	ELEMENT_NAME	ELEMENT_UNIT	TOTAL_QUANTITY	CONDITION_STATE_1	CS_PERCENT_1	CONDITION_STATE_2	CS_PERCENT_2	CONDITION_STATE_3	CS_PERCENT_3	CONDITION_STATE_4	CS_PERCENT_4	HI
2025	'41 - Oregon'	01995 231 01236	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	241	0	0	241	100	0	0	0	0	67
2025	'41 - Oregon'	02012 160 02691	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	240	0	0	240	100	0	0	0	0	67
2025	'41 - Oregon'	02019 125 00185	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	78	17	21	21	26	40	51	0	0	56.76
2025	'41 - Oregon'	02046 02WC04892	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	12560	12560	100	0	0	0	0	0	0	100
2025	'41 - Oregon'	02063 002 04155	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1864	1431	76	421	22	12	0	0	0	92.12
2025	'41 - Oregon'	02071A018 04287	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	700	390	55	310	44	0	0	0	0	85.39
2025	'41 - Oregon'	02081 030 00003	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	950	189	19	671	70	90	9	0	0	70.34
2025	'41 - Oregon'	02163A002 00673	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1347	269	19	1078	80	0	0	0	0	73.59
2025	'41 - Oregon'	02164 047 02423	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3340	2234	66	1092	32	14	0	0	0	88.93
2025	'41 - Oregon'	02176 002 03512	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3165	1115	35	1900	60	150	4	0	0	77.01
2025	'41 - Oregon'	02176A002 03512	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1680	0	0	1580	94	100	5	0	0	64.98
2025	'41 - Oregon'	02230A070 00039	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2920	2840	97	0	0	80	2	0	0	98.16
2025	'41 - Oregon'	02237A01E 00262	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1778	0	0	1689	94	89	5	0	0	65.3
2025	'41 - Oregon'	02254A001 28311	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5200	2739	52	2100	40	361	6	0	0	82.02
2025	'41 - Oregon'	02311 009 03953	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2408	1254	52	168	6	986	40	0	0	70.26
2025	'41 - Oregon'	02319 046 00774	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	23	23	100	0	0	0	0	0	0	100
2025	'41 - Oregon'	02320A102 00460	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	732	0	0	732	100	0	0	0	0	67
2025	'41 - Oregon'	02322 058 01134	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	600	0	0	594	99	6	1	0	0	66.66
2025	'41 - Oregon'	02350A01EX00020	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2708	2613	96	68	2	27	0	0	0	98.5
2025	'41 - Oregon'	02380 058 00220	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	4416	1560	35	2343	53	513	11	0	0	74.71
2025	'41 - Oregon'	02398 005 10560	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	647	647	100	0	0	0	0	0	0	100
2025	'41 - Oregon'	02444 002 06415	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	736	642	87	2	0	92	12	0	0	91.54
2025	'41 - Oregon'	02444A002 06415	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3312	2307	69	994	30	11	0	0	0	89.87
2025	'41 - Oregon'	02472 037 03205	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2360	125	5	2073	87	162	6	0	0	66.41
2025	'41 - Oregon'	02598A102 06365	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	504	168	33	312	61	24	4	0	0	76.38
2025	'41 - Oregon'	02652 027 00706	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	768	398	51	180	23	190	24	0	0	75.69
2025	'41 - Oregon'	02711 180 01181	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	204	0	0	200	98	4	1	0	0	66.33
2025	'41 - Oregon'	02733C01WX00014	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	174	0	0	60	34	114	65	0	0	44.72
2025	'41 - Oregon'	02737 073 03874	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1854	612	33	1242	66	0	0	0	0	77.89
2025	'41 - Oregon'	02793A066 05213	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1470	1230	83	160	10	80	5	0	0	92.76
2025	'41 - Oregon'	02861 415 00342	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	240	208	86	32	13	0	0	0	0	95.6
2025	'41 - Oregon'	03451A231 00630	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2560	256	10	2151	84	153	5	0	0	68.27
2025	'41 - Oregon'	04468A163 01955	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	220	110	50	110	50	0	0	0	0	83.5
2025	'41 - Oregon'	04516A001 30793	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	464	426	91	0	0	38	8	0	0	94.51
2025	'41 - Oregon'	04517 01WX00511	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	467	297	63	60	12	110	23	0	0	79.98
2025	'41 - Oregon'	04587A191 00720	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	35	0	0	25	71	10	28	0	0	57.29
2025	'41 - Oregon'	04703 339 00331	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	112	0	0	112	100	0	0	0	0	67
2025	'41 - Oregon'	04704 339 00316	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	120	0	0	120	100	0	0	0	0	67
2025	'41 - Oregon'	04845 341 04298	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	150	0	0	140	93	10	6	0	0	64.73
2025	'41 - Oregon'	05194 01W 00141	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1915	1851	96	64	3	0	0	0	0	98.9
2025	'41 - Oregon'	06498 123 00027	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	630	630	100	0	0	0	0	0	0	100
2025	'41 - Oregon'	06600A413 00041	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	320	316	98	4	1	0	0	0	0	99.59
2025	'41 - Oregon'	06635 004 00077	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2090	736	35	1254	60	100	4	0	0	76.99
2025	'41 - Oregon'	06635Q004 00000	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5572	5254	94	120	2	198	3	0	0	96.91
2025	'41 - Oregon'	06683A01WX00031	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2485	754	30	1225	49	506	20	0	0	70.09
2025	'41 - Oregon'	06767 026 00099	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1018	0	0	975	95	43	4	0	0	65.56
2025	'41 - Oregon'	07017 162 04984	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1740	353	20	1107	63	280	16	0	0	68.22
2025	'41 - Oregon'	07020 009 25965	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	159	0	0	124	77	35	22	0	0	59.52
2025	'41 - Oregon'	07040 01EX00020	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	704	574	81	130	18	0	0	0	0	93.91
2025	'41 - Oregon'	07176 241 00373	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	140	0	0	103	73	37	26	0	0	58.01
2025	'41 - Oregon'	07253B030 02595	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3835	1205	31	2542	66	88	2	0	0	76.59
2025	'41 - Oregon'	07575A001 28742	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1466	1211	82	255	17	0	0	0	0	94.26
2025	'41 - Oregon'	07586A001 28898	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1267	0	0	1267	100	0	0	0	0	67
2025	'41 - Oregon'	07695A001 28488	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1792	1485	82	307	17	0	0	0	0	94.35
2025	'41 - Oregon'	07758D01WC00788	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	932	0	0	912	97	20	2	0	0	66.27
2025	'41 - Oregon'	07803A001 27047	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2870	2544	88	326	11	0	0	0	0	96.25
2025	'41 - Oregon'	07855B001C26020	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	4037	4037	100	0	0	0	0	0	0	100
2025	'41 - Oregon'	07894 018 03324	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	723	264	36	235	32	224	30	0	0	68.52
2025	'41 - Oregon'	07949A009 00000	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	4800	1326	27	3445	71	29	0	0	0	75.91
2025	'41 - Oregon'	07949D009 00000	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	600	388	64	175	29	37	6	0	0	86.24
2025	'41 - Oregon'	07949E00900254 	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2400	1805	75	344	14	251	10	0	0	88.26
2025	'41 - Oregon'	07987 006 32531	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1400	1369	97	31	2	0	0	0	0	99.27
2025	'41 - Oregon'	07987A006 32534	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1400	1299	92	100	7	1	0	0	0	97.59
2025	'41 - Oregon'	07999 068 00226	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	460	424	92	36	7	0	0	0	0	97.42
2025	'41 - Oregon'	08003 039 05157	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1432	669	46	685	47	78	5	0	0	80.56
2025	'41 - Oregon'	08044 006C24382	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	384	19	4	355	92	10	2	0	0	67.75
2025	'41 - Oregon'	08051 015 00134	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1100	0	0	630	57	470	42	0	0	52.47
2025	'41 - Oregon'	08074 162 00592	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	376	0	0	376	100	0	0	0	0	67
2025	'41 - Oregon'	08107E006 37792	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3556	2304	64	1250	35	2	0	0	0	88.36
2025	'41 - Oregon'	08107W006 37792	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3556	2638	74	917	25	1	0	0	0	91.47
2025	'41 - Oregon'	08156 140 02346	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1516	395	26	915	60	206	13	0	0	70.98
2025	'41 - Oregon'	08302E006 31365	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	355	335	94	20	5	0	0	0	0	98.14
2025	'41 - Oregon'	08302W006 31365	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	355	335	94	20	5	0	0	0	0	98.14
2025	'41 - Oregon'	08320 039 02717	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1887	0	0	1887	100	0	0	0	0	67
2025	'41 - Oregon'	08332 001 02866	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	7024	4665	66	2359	33	0	0	0	0	88.92
2025	'41 - Oregon'	08345 004 27371	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	752	348	46	287	38	117	15	0	0	76.98
2025	'41 - Oregon'	08347 004 27506	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2580	2060	79	460	17	60	2	0	0	92.56
2025	'41 - Oregon'	08383N001 04547	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	678	313	46	365	53	0	0	0	0	82.23
2025	'41 - Oregon'	08383S001 04547	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	392	0	0	388	98	4	1	0	0	66.65
2025	'41 - Oregon'	08432 025X00024	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2300	0	0	2235	97	65	2	0	0	66.04
2025	'41 - Oregon'	08437 001 29655	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1295	0	0	1295	100	0	0	0	0	67
2025	'41 - Oregon'	08445 225 00154	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	728	0	0	728	100	0	0	0	0	67
2025	'41 - Oregon'	08470 002C02211	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	360	207	57	152	42	1	0	0	0	85.88
2025	'41 - Oregon'	08490 039 04563	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	440	0	0	440	100	0	0	0	0	67
2025	'41 - Oregon'	08510 004C27368	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	470	235	50	235	50	0	0	0	0	83.5
2025	'41 - Oregon'	08588A002 00024	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	4853	3837	79	1016	20	0	0	0	0	93.09
2025	'41 - Oregon'	08588B002 00002	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	6240	5916	94	323	5	1	0	0	0	98.28
2025	'41 - Oregon'	08588C002 00020	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	7262	6140	84	1121	15	1	0	0	0	94.9
2025	'41 - Oregon'	08588D001 30150	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3850	3622	94	227	5	1	0	0	0	98.04
2025	'41 - Oregon'	08589A001 30150	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5268	4980	94	287	5	1	0	0	0	98.19
2025	'41 - Oregon'	08589B001 30150	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	6686	5944	88	739	11	3	0	0	0	96.32
2025	'41 - Oregon'	08589C001 30150	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5870	5208	88	652	11	10	0	0	0	96.22
2025	'41 - Oregon'	08589D001 30150	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	3264	2261	69	1002	30	1	0	0	0	89.85
2025	'41 - Oregon'	08590C001 30069	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	13984	13238	94	743	5	3	0	0	0	98.23
2025	'41 - Oregon'	08590D001 30068	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	10123	9308	91	810	8	5	0	0	0	97.33
2025	'41 - Oregon'	08591A061C00109	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	7114	6560	92	504	7	50	0	0	0	97.19
2025	'41 - Oregon'	08591B001C30046	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5579	4421	79	1147	20	11	0	0	0	93.08
2025	'41 - Oregon'	08591C001 30010	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	7433	5171	69	2254	30	8	0	0	0	89.92
2025	'41 - Oregon'	08591D001 30012	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	5154	3435	66	1710	33	9	0	0	0	88.93
2025	'41 - Oregon'	08591E061 00053	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	346	0	0	346	100	0	0	0	0	67
2025	'41 - Oregon'	08591F061 00048	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1616	1485	91	129	7	2	0	0	0	97.28
2025	'41 - Oregon'	08603 002 08428	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	456	91	19	365	80	0	0	0	0	73.59
2025	'41 - Oregon'	08603W002 08428	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	504	50	9	454	90	0	0	0	0	70.27
2025	'41 - Oregon'	08609 002 04366	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	832	390	46	426	51	16	1	0	0	81.81
2025	'41 - Oregon'	08616 033 05586	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	264	229	86	35	13	0	0	0	0	95.63
2025	'41 - Oregon'	08638 069 00959	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2040	321	15	1501	73	218	10	0	0	68.56
2025	'41 - Oregon'	08638A069 00959	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2040	870	42	1169	57	1	0	0	0	81.06
2025	'41 - Oregon'	08662 002 06341	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	1128	323	28	805	71	0	0	0	0	76.45
2025	'41 - Oregon'	08676B001C02758	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2320	2020	87	300	12	0	0	0	0	95.73
2025	'41 - Oregon'	08700A227 00196	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2072	1716	82	356	17	0	0	0	0	94.33
2025	'41 - Oregon'	08700B227 00197	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	424	318	75	106	25	0	0	0	0	91.75
2025	'41 - Oregon'	08775 002 08415	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2032	1357	66	672	33	3	0	0	0	88.99
2025	'41 - Oregon'	08776 002 08745	'State Highway Agency'	'Superstructure'		''	107	'Steel Girder/Beam'	'LF'	2080	1130	54	900	43	50	2	0	0	84.11
