initial_beta,lcc_values
4.1998935827930906,864.2853393554688
3.3805558568542637,2213.52587890625
4.1983106617767225,864.611328125
2.5265641014167013,3531.743896484375
3.2505776486080578,2880.524169921875
4.185798925859145,867.1307373046875
3.945345163920537,953.5220947265625
4.134666268927337,893.7679443359375
2.9348260997251208,3443.1015625
3.2019344926831064,3455.259765625
4.15278641538456,880.965576171875
3.500033281264942,1903.79296875
4.073946506497306,929.360595703125
3.9661040702826673,943.4290161132812
2.499999999999025,3616.66015625
4.1998745258008015,864.2928466796875
4.042933597489388,951.2442016601562
4.103315686903332,902.7476196289062
2.943599022165536,6236.80859375
3.474034018690211,2001.98828125
3.5000467016221717,1903.749267578125
3.5727151151272345,1764.0361328125
4.112751420496649,885.0073852539062
3.1873330956360446,2550.272705078125
3.5343410652713874,1891.3641357421875
4.1770019712085,869.3385009765625
3.5000067148482086,1903.87939453125
3.1604921836889637,2496.94677734375
2.801329423512583,7616.66357421875
2.7701989369216204,3622.9501953125
3.0057887549442457,2807.264892578125
4.103864397579032,910.7161865234375
4.197720883391559,865.1436157226562
3.553695475862864,1824.1416015625
3.602315019639305,1410.2977294921875
4.151149063326439,885.546142578125
3.4994358386903723,1904.7242431640625
3.946230313154168,1028.728515625
2.6337250069390405,3270.829345703125
3.5026285855269244,1892.433349609375
3.499911491368795,1904.02392578125
2.7605078062881954,2837.167724609375
3.6561429928144795,1581.8599853515625
3.1922799460818205,2406.64404296875
3.381820223245364,2748.48046875
3.6064552169347794,1734.0096435546875
2.7781122607751394,3883.7294921875
3.4944781127877884,1909.10205078125
4.131760811123781,880.3644409179688
3.3849917861903442,2041.0782470703125
4.1966615830149125,865.424072265625
3.0025863398473285,2826.6083984375
4.199382863456689,864.4414672851562
3.5095445707005353,1873.31396484375
4.166743684474522,875.7322387695312
2.500577352967542,3615.323486328125
4.104612401439569,910.2786254882812
2.501255928779346,3612.669189453125
3.357528251403469,2070.088134765625
3.5000000149469805,1903.9013671875
3.017073354179016,2748.650390625
3.3908600391362613,2067.475341796875
2.500028062012997,3616.569580078125
4.199999782808722,864.2435302734375
4.176629885840621,870.71728515625
3.5019598487241113,1897.537109375
2.999999999055316,2837.828857421875
2.5169874782158104,3587.50341796875
3.4030873418372125,2602.319580078125
3.500157588286868,1903.3880615234375
4.1984167580806275,864.867431640625
3.0103659261131677,2783.159423828125
4.096801660145092,905.2431640625
3.670549758942961,1582.1771240234375
4.1963837216338495,865.0006103515625
3.4641461684526287,1710.08447265625
2.8833031270765357,3688.8779296875
4.199942438767239,864.2548828125
3.5295030081799257,1923.3739013671875
3.511072890300013,1868.5089111328125
3.2521010524109175,2471.493408203125
4.1967848638748295,865.5156860351562
3.1681197109763657,3814.94384765625
2.698331798751063,3118.835205078125
3.5150135600041437,2024.6846923828125
3.5000031600198596,1903.883544921875
4.191883953150134,865.8726196289062
3.502224790946206,1896.679931640625
3.517788717933867,1847.706298828125
3.154287653551677,2520.12158203125
3.131234426021424,2596.69775390625
3.096814507698865,3023.136474609375
3.5649562528799073,1788.4298095703125
2.512536601772296,3594.90087890625
4.198684420170668,864.6665649414062
4.173788222714834,874.7473754882812
3.499533478784734,1904.282958984375
3.5512606106335083,1833.171875
3.001148604424377,2832.543701171875
3.50423883588237,2036.53564453125
3.009203940733452,2789.2802734375
3.6522764608725877,1592.695556640625
3.096541548359256,3024.783447265625
2.6691399095648833,3155.58837890625
4.199877536427416,864.2846069335938
3.9118987756617734,1080.55859375
4.187496366745067,866.9473876953125
3.349454573284776,2313.835205078125
3.5165188518892223,1849.406982421875
4.199955942494758,864.2608642578125
3.5054722332390353,1863.5810546875
2.5008653022702902,3612.49609375
3.6769050340456,1416.5673828125
3.4999999851687265,1903.9013671875
3.000411909808018,2835.98388671875
3.8033637869285055,1220.8399658203125
3.77286296008616,1215.71875
3.5678602313523693,1645.03515625
3.9077045710558913,1064.89013671875
3.050876206287227,2932.53564453125
2.5648390176457383,3564.94384765625
3.5208384200726925,1838.4168701171875
2.5373376675697146,3508.9931640625
4.178825870282119,872.6608276367188
3.5661301261848877,1782.22021484375
3.5000855620062747,1903.6226806640625
3.4999999998409033,1903.9013671875
4.028657531721173,961.7005004882812
4.024908072890526,914.9882202148438
3.7415309547561497,1385.0494384765625
2.5238902595076773,3525.22900390625
3.505741487195331,1885.3695068359375
4.199413161073883,864.431640625
4.119457533557868,901.8677978515625
3.399873227782592,2069.349365234375
3.397512593010841,2018.6689453125
4.094320063358979,906.3399658203125
3.7552892916082534,1352.4991455078125
3.1905621815038914,3578.392333984375
3.0007286420680757,2833.9287109375
3.464327509451238,2236.8369140625
4.10390656438348,892.97265625
3.7477028538081436,1335.54345703125
4.199999822531601,864.2435302734375
4.1712611292329695,874.0272827148438
3.4947624484015187,1902.6669921875
3.495295220461614,1910.7513427734375
4.070359056952521,931.754150390625
3.8826981412742048,1119.052734375
3.3655499654416308,2153.29638671875
4.167932566882651,877.68896484375
3.1745606834765336,3710.015380859375
3.4997070360858857,1904.326904296875
2.7378746701759265,3064.90087890625
4.1999999939971575,864.2435302734375
3.5014781792206233,1898.25537109375
3.4971490026927654,1905.586181640625
3.500934328152391,1900.861328125
3.0156561351812603,2772.47265625
3.244370898953358,2496.802734375
3.0193745426026615,2757.39013671875
4.194796937774711,866.3109130859375
3.7836852576544646,1290.3995361328125
4.191650780160423,866.2091674804688
3.4592466300778035,1940.704833984375
3.5023461731233936,1896.2626953125
3.7373932592971815,1130.7847900390625
4.176447566824326,872.174072265625
3.5558482289623448,1815.576904296875
2.588263362940368,3373.386962890625
4.199992285742556,864.2450561523438
3.499683782991332,1904.32177734375
2.503047057192785,3606.98779296875
4.093195810621251,917.10498046875
2.780412567918395,6966.451171875
3.3981528374642727,2156.0810546875
2.636677170375736,3216.29345703125
4.1987441086974835,864.7384643554688
3.0469847173390177,4995.48046875
4.120253967834595,901.415283203125
3.137884891292269,2563.71923828125
3.0005489303546096,2834.890380859375
3.5,1903.9013671875
2.915188380311635,6752.58935546875
4.195006009568806,866.2269897460938
4.196002630642827,865.827880859375
3.4997570636453528,1904.255615234375
3.0349666633464722,3017.1318359375
4.026619014265983,921.6663818359375
4.199983514481439,864.2471313476562
3.1761434404154096,3702.851318359375
2.7536706427623328,4035.868408203125
2.5285232504513293,3484.2421875
3.2778168190007744,3689.25634765625
3.008811367924409,2791.32080078125
3.455969788978794,1972.0594482421875
3.351561484849981,2164.5380859375
3.496042867580033,1900.243896484375
2.960674564950688,6051.37109375
2.9979025613671597,2842.87939453125
4.182383053184245,868.540771484375
3.5936193412996995,1701.57861328125
3.410399757558993,2056.43994140625
3.5304549529005347,1905.431884765625
3.650369568473747,1502.335205078125
3.1506189400479974,2521.2646484375
3.492259911182293,1913.2294921875
3.5401621303241435,1882.6416015625
3.0764570917521348,3162.5771484375
3.5479139679751817,1843.9805908203125
4.199927364326507,864.2705078125
3.477573133052932,1937.6378173828125
2.524344298191368,3530.55615234375
2.940080603272217,6295.845703125
3.560377676953051,1803.0496826171875
3.259319304791086,3827.8662109375
4.009134382423175,957.3170166015625
3.25140471450369,3912.323486328125
3.542472168898434,1664.26318359375
3.509440743887353,1744.6331787109375
3.8332995606120153,1135.2984619140625
3.612949994537183,1703.60546875
2.5002821346250776,3616.10986328125
3.3777324967011055,2036.2608642578125
3.7009481014628274,1433.7340087890625
3.50393505689749,1890.975341796875
3.5056824823761756,1881.6553955078125
4.199991570492722,864.2469482421875
3.45886922256107,1744.9967041015625
4.183275136738643,871.0347290039062
3.014704092631983,2763.727294921875
3.5421051229256095,1864.247802734375
4.199748800097898,864.2931518554688
3.0008163591130534,2833.460205078125
3.023384401985006,5004.85693359375
3.259963097005175,2445.806884765625
2.5759545800053547,3476.79150390625
3.4402674499521644,2085.567138671875
3.509398170858282,1946.7694091796875
4.014301858920048,919.4080810546875
2.5545899226933493,3589.2890625
4.199428138283164,864.4352416992188
3.438523364157561,2003.73828125
4.0721515842232945,899.2496948242188
3.000432061687257,2835.515625
4.16241949912388,875.4080810546875
3.1093344110225423,2682.624267578125
3.6320978223628178,1648.9849853515625
2.878155362647054,3189.8876953125
3.6086400592259995,1334.7579345703125
3.686308217731249,1533.736572265625
3.430996450594485,1971.585693359375
4.1513081952691735,874.8998413085938
3.0171967890547085,2765.970458984375
2.797005677086176,3683.3369140625
3.864638892537622,1145.886962890625
2.5653425267846783,3424.900390625
3.002782669084494,2824.050537109375
3.0066888556870652,2808.968017578125
4.147722719102288,887.2092895507812
3.5407759639644656,1864.4630126953125
2.6946656035985344,3071.0390625
3.2164093260117586,2312.582763671875
4.133704137364829,892.9384765625
3.7158915204170078,1158.4810791015625
2.6089818288891498,3281.804443359375
3.5009120207757674,1900.9342041015625
4.1998583569098935,864.2992553710938
2.614135061633036,3439.641357421875
3.5004508537116585,1902.433349609375
3.4995825260850997,1904.2899169921875
2.501157249218438,3611.09716796875
2.516089116721263,3540.756591796875
3.9893069809174326,977.8732299804688
4.160380130992532,881.1813354492188
3.000195614360102,2836.973876953125
3.0188327971094306,3061.701171875
3.8225162105493453,1122.3670654296875
2.7956568339126964,3694.115478515625
3.500070216123125,1903.6298828125
3.0708189656042255,2856.412841796875
3.2103934774896232,2424.68701171875
3.9994303869935472,986.4795532226562
3.23164589071166,3286.303955078125
3.499997501910164,1903.9049072265625
3.495245256194614,1908.3636474609375
3.5001341518277753,1903.46435546875
2.503503646796378,3600.0791015625
3.4600588339567606,1941.590576171875
3.0001465231600197,2837.05224609375
4.199985582134719,864.2492065429688
3.5000314989637924,1903.798828125
4.119791990358333,883.6239013671875
2.6033817489890128,3351.453369140625
3.27049585519366,2639.63134765625
3.5616804506758117,1763.3953857421875
4.1817032690951175,871.7157592773438
3.681010003501258,1549.779296875
4.027477192291423,963.219482421875
3.498884697674705,1904.8287353515625
4.1884966356559765,868.0078125
3.499999349390334,1903.902099609375
3.609563331080759,1596.0177001953125
3.85542475048682,1133.4287109375
3.3740185150411333,2133.753662109375
4.193683301623611,866.7594604492188
4.169366941474946,874.715087890625
2.967490784819997,3229.612060546875
2.640215767673677,3226.69091796875
3.5003068503086148,1902.9019775390625
4.1998880776402245,864.2872314453125
3.7451923347232126,1359.343505859375
4.1404282593689326,890.8297729492188
3.40150615077188,2043.537841796875
3.808017123619183,1131.9931640625
3.4972931970490047,1906.43115234375
4.199963319318802,864.2509765625
2.6476968737014683,3166.150390625
3.4897769184158363,1988.61669921875
3.695324851456783,1497.13671875
3.5002004344622213,1903.2486572265625
3.4999812458287014,1903.916015625
3.5001968221866764,1903.26025390625
2.503481114047541,3601.87939453125
3.527820270775182,1914.977294921875
3.500144611394294,1903.430419921875
2.7623367145486033,2926.609130859375
3.804495081836511,1248.6378173828125
2.513168098794215,3575.4296875
3.594578756069291,1697.7060546875
4.199814823519991,864.2801513671875
4.190158024417479,867.5272216796875
3.849253999819312,1113.6751708984375
3.562013584975244,1797.86083984375
3.712604379728939,1349.1488037109375
3.0575832937299308,2848.32568359375
4.006037399502941,981.107666015625
3.0006736470332562,2834.222900390625
